TSNE1;TSNE2
-39.74787;27.95536
-39.523766;27.753584
-40.53875;29.128609
-18.881704;0.942709
-16.71428;-95.40973
-38.405422;94.03673
-38.48484;94.021866
-38.560936;93.97011
-21.61756;-74.69832
25.164467;57.074867
-36.76295;95.22885
-54.743046;64.38745
55.097084;-24.032213
51.328526;-22.137032
-47.916157;16.776993
-41.63417;22.705652
22.722837;-21.899702
-43.041985;38.402454
-42.94959;37.933346
-52.655567;69.81644
-21.721066;6.032716
22.21047;-29.432964
112.59823;-38.246803
-47.829002;16.323256
-7.4542217;46.1183
-50.156666;18.556896
-20.21185;-9.701036
-43.31383;103.121796
-45.979847;14.828934
-42.56531;36.289055
-44.305164;22.484898
-38.817898;89.4408
-39.518337;99.97812
-39.236042;99.635925
-19.739363;23.05228
19.894905;-23.734262
-46.18336;15.256917
-37.586544;22.659496
-38.447777;22.79408
-25.930449;19.922081
-17.26121;-10.740524
-45.86958;17.750637
-20.075968;-90.27325
-23.009592;7.910303
-19.960861;1.9159902
-36.14132;95.39615
18.905298;-22.829193
-53.717438;61.98234
17.63609;-22.151688
-18.269356;-98.685234
51.51137;-105.30764
-19.267624;2.281493
-39.209927;30.452053
-18.701689;-91.08386
-16.2971;-94.834206
-55.286472;64.38409
-54.00968;62.107994
-51.86105;58.622753
-57.68107;19.473223
-31.759214;85.88123
95.54537;14.640595
-48.304466;58.339798
-31.073326;16.826502
-20.385422;13.635184
-20.96696;-75.908134
2.7195437;48.01669
-51.36645;63.084343
-42.071117;32.580906
-50.970104;66.44696
-51.376842;62.997448
-42.523468;94.127625
-56.790894;66.67077
-54.975197;63.677845
96.37923;10.013174
-18.707129;18.005518
55.887043;-21.826609
-37.038387;89.522446
-39.313843;28.114122
-52.634193;61.856277
-45.051662;94.57913
-44.63236;21.878225
-39.081814;30.130354
95.6385;13.987508
-38.83238;30.530891
-40.88654;29.065197
-38.341652;27.656809
-55.468113;64.39915
-37.44404;26.836966
-55.167652;68.251495
-37.28594;28.53207
112.08802;-37.381298
-45.0639;94.58822
-37.1191;89.3344
-37.52115;26.912214
-19.5925;1.0639637
1.7968;48.64674
-77.82258;-48.599327
90.84085;12.936842
12.882595;-28.420828
-41.47173;24.585016
-53.258842;62.855556
-53.305035;63.194073
-53.896286;64.90292
-41.83695;25.247272
-50.09879;58.852222
-53.38255;63.453953
-54.743465;69.92132
8.687084;-93.644005
-55.103577;68.90451
-53.70761;64.42742
52.215206;80.09047
51.469055;-22.231325
-51.769104;59.31022
-51.837017;58.264935
12.420838;-23.389595
-51.07891;59.202724
-51.08208;59.371284
-21.216476;-75.18341
-41.391235;30.549086
-52.311966;62.27175
-49.98305;56.85596
-37.26074;32.093338
-51.3972;58.131763
-13.436274;35.10581
-43.922535;-5.3129425
-40.783463;30.939976
-18.803295;-96.226364
51.415665;-23.556204
-111.51992;-14.174955
19.25041;-22.917355
3.6497989;49.80592
21.692286;-30.453108
51.587315;-23.565834
-20.027618;-75.27803
-37.15786;26.42992
-40.221745;30.946932
17.54437;-20.083576
-30.270771;-11.043768
-41.809177;25.188063
54.944313;-23.85756
-99.71697;-46.020218
-21.036823;-75.59488
-24.69407;17.540333
18.55118;-22.684765
90.37853;14.056836
95.861885;8.781418
-34.510395;85.33283
-26.943224;22.824938
-46.10253;15.274388
98.05012;10.742924
-99.16623;-46.122597
-38.943516;27.056118
-57.39869;65.563515
91.20365;13.133313
50.70276;24.931202
19.32109;-32.65094
18.10276;-22.5379
-22.006195;1.6270126
8.635998;51.769203
55.84281;-22.65917
90.42621;11.150657
-36.57509;94.8016
-40.847996;30.873718
-22.361883;2.669561
-17.13839;-93.50643
-52.197468;60.236103
-41.089844;24.450441
90.3689;14.023723
-9.189166;-2.2729464
-20.366985;14.101307
-25.560678;19.527472
-17.238647;-95.539116
-18.618977;-99.01705
-42.715614;94.137856
-21.16881;14.060241
-41.871952;24.33646
-37.17084;26.030666
-41.357662;36.79751
-18.99797;0.703733
-113.84815;-13.322028
-113.929886;-13.359274
-114.003944;-13.392675
-113.98998;-13.386634
-113.97481;-13.3795805
-114.02473;-13.403338
-114.04984;-13.414955
-49.57208;19.287586
19.548693;-31.912458
-20.32201;14.720624
-16.87318;-93.60686
-20.606817;3.7297297
19.130068;-22.855555
-78.83128;-48.141468
-17.19702;-93.73439
-53.9328;65.43062
22.62198;-22.09138
48.161293;77.620186
-19.58098;-99.218056
-26.32254;21.154068
-20.540005;-9.589834
-77.720345;-48.648243
-78.97801;-48.25032
8.123639;53.38906
-20.482973;22.179665
-21.533289;14.083135
-21.368904;4.9486527
21.344393;-30.432991
59.810352;33.6067
98.17791;11.691376
8.910277;52.682274
2.5217252;48.822464
51.605316;-23.625788
-41.719017;25.141464
-38.613167;98.98314
-53.50627;64.56766
-41.899616;25.014423
-40.035206;97.5801
-40.082874;97.38906
95.413124;15.677192
3.0556867;48.74067
-42.640327;38.20963
-41.131523;94.01368
-26.33807;21.452545
12.537904;-28.555542
7.3410425;49.988323
-24.197117;15.477012
91.5555;17.205652
95.64178;14.450683
-24.663038;15.925153
-22.582426;12.037209
99.33203;9.154576
-24.340492;21.216974
-18.635029;23.85908
-36.296833;26.01577
-46.888725;17.494516
11.331272;-94.63911
-38.632214;99.05501
-19.721792;5.2233496
-46.478287;15.896269
-55.770653;68.48028
-26.7848;22.758581
-42.475555;94.097855
-36.019035;30.405235
-43.309353;15.898894
-41.74618;25.171581
95.6078;14.084211
-15.79841;9.065149
-45.2695;22.55013
-56.330135;67.41585
-55.339596;64.61804
-57.506504;65.25045
55.55846;-22.477583
-17.80931;-98.26937
92.889114;13.708656
-53.08963;63.57444
8.094206;52.489246
99.95172;10.664694
-18.555445;-95.82404
-20.68217;12.630988
-28.41883;26.810568
-78.27195;-48.300533
-78.210464;-48.413506
-46.933033;17.617575
-17.978277;-89.44851
56.537685;-19.157387
-11.089445;33.360073
-47.468723;14.739105
97.92864;11.4168215
98.99764;11.934636
-2.3532822;-91.59178
-44.41688;16.159056
1.4816631;48.431267
-39.81327;95.59607
-38.72989;30.265146
-37.397808;97.52603
-42.71171;14.150595
19.94544;-29.11168
-40.250874;97.32993
-42.135868;94.07013
-42.243076;95.7666
49.31823;79.80351
-5.5367823;-111.96522
-41.159866;95.47743
-41.87065;22.784426
-5.6179495;-111.61876
-40.06827;97.16942
-40.08174;97.274536
-18.264904;7.2147865
-5.731264;-111.36531
-13.015528;35.119225
-27.26655;19.530468
54.477085;-23.952433
-50.046032;57.188602
-40.69724;29.432726
-49.942524;56.955097
23.336704;60.8771
2.392869;49.432762
-36.168476;31.6882
23.248287;-22.073097
56.12676;-22.4888
4.193399;-102.10172
-39.01126;27.864655
-22.644606;-107.333374
53.706135;79.89246
-22.958782;-107.02296
-39.709904;35.840687
-14.734984;3.8796864
-20.518406;15.147311
-42.84425;93.17825
-50.826477;59.241104
-20.659779;14.033066
-15.210743;18.816566
8.38235;53.784145
-19.923588;1.4114563
17.71743;-20.417849
-43.8975;26.986744
49.19917;79.71292
-57.289402;62.294586
55.07259;-23.693615
44.512836;83.44424
-19.346533;14.609449
50.614838;80.23986
-25.59139;13.973756
11.3718605;-27.337812
-65.97409;79.84873
15.2712755;-24.788797
1.540514;48.49884
2.696265;49.787075
-19.544262;2.248005
-29.237286;25.585028
-19.173428;-12.36467
-19.25057;-11.070933
-37.181175;26.065279
-47.97614;12.921256
-19.981676;-89.634315
44.449127;83.28121
-42.574333;38.243893
9.408173;-26.412321
-7.4943967;46.034782
-40.842327;30.987572
-2.9849644;45.352604
-30.908133;41.537956
-57.395542;66.35873
-44.21744;22.506311
113.36947;-36.87821
-41.12569;31.04654
-20.622524;22.439081
-78.81397;-48.04636
-39.50505;29.713682
-53.45069;70.87238
-45.260124;22.561666
46.923836;76.61278
19.637299;-32.357407
-19.790365;15.742288
-52.802925;67.11902
7.2337933;50.81997
96.231;9.52115
96.539116;9.425369
-35.63979;33.698627
-52.813557;67.138626
-39.20141;30.443575
-47.300694;59.19356
-17.454155;9.568204
-53.790947;66.070145
-22.600946;3.462536
-55.633354;69.178795
47.281555;78.62559
15.285851;-24.82247
-20.33585;14.864684
-25.690258;-9.714763
56.882862;-25.271885
10.247907;51.884335
-15.413959;7.2091155
99.899796;9.205519
100.13192;9.267896
-5.5307875;-110.88461
8.807785;53.63956
56.729256;-19.074772
-17.139765;-10.981126
-39.82774;23.88298
-36.889366;24.10508
8.778964;-93.656906
7.1839986;51.584736
-18.589838;8.3515415
-46.929905;17.534534
-36.25735;32.47857
9.237447;52.67207
-45.617813;22.238441
-39.239697;28.096292
-41.342766;24.682951
-42.672356;31.911865
21.273754;-27.409035
9.165335;52.62577
-36.326626;32.563423
-11.677334;11.3040905
-101.6197;31.887297
8.549136;51.492
-24.3319;21.333403
7.3917665;50.39062
-21.019884;16.51926
-19.92288;15.185069
-3.6565664;49.682636
-39.366558;47.590694
-4.600965;44.897068
-21.368881;15.662783
20.588062;-30.227262
9.588604;52.814205
-20.913162;16.585745
10.18703;52.42425
-43.950726;17.235224
-41.504063;24.338179
96.123436;9.737984
-23.315662;-11.079006
-42.720234;38.31034
-43.65557;38.636696
-95.74433;25.651804
-41.633446;23.80125
-17.042984;41.661587
-18.956226;0.55046695
20.374268;-34.263107
-16.747494;3.1196077
50.563965;78.69962
10.016847;-25.39436
-36.64856;96.99706
-57.309853;66.85963
-19.929976;15.456452
57.20626;-19.209085
50.983967;-23.7215
-19.33543;-0.7857793
-22.396883;2.880128
21.541338;30.020222
-56.749527;63.636326
-3.2817595;49.913586
-27.01117;-12.348715
9.105726;52.46865
-18.607073;8.497741
-37.17969;28.380594
-42.27347;95.27077
-18.76478;7.1022067
-40.69944;24.47426
1.1965195;49.149303
-41.395126;24.607792
-57.612343;61.947742
21.255362;-28.168497
2.456189;48.98307
-25.65191;17.297432
-18.459286;8.333652
-52.83529;70.71327
54.8753;-23.276651
-12.293913;11.644383
-54.179085;65.697556
-18.950705;3.0681467
-15.76678;7.428355
-41.982193;24.8768
7.516786;48.629322
-26.768543;-15.482077
-54.84899;69.912605
-43.657993;21.08986
-57.78577;66.91893
50.409393;81.181755
-22.363916;51.77003
-16.917494;7.78721
-41.61709;25.064734
10.874713;-28.10244
18.618128;-31.996952
-42.23078;38.325012
-22.494574;2.7034307
-16.966637;-93.250175
-97.5902;36.463562
-26.203197;22.37292
-4.2663865;45.34172
-24.297073;20.979689
21.322845;-30.275476
13.083296;-31.44361
-20.22081;-89.40007
-17.618826;-89.70002
-16.858013;-91.67526
112.46295;-37.94077
-20.11949;3.325448
-22.491337;-74.49531
2.2650876;50.741
-22.582047;-106.92281
-54.589035;63.538666
-21.279242;16.206247
7.7285824;47.936356
-59.466496;-38.443935
-11.158118;33.292206
-17.860138;-93.42924
-19.699274;-96.56038
-22.911373;20.071447
-24.657423;17.483362
-19.559216;17.652954
-41.94369;24.584585
-38.11316;33.972565
17.31121;-22.131264
-25.353226;-8.5919
56.612785;-22.44414
-23.564789;19.642363
-18.907248;0.66240376
-19.45316;-11.650962
-19.36994;-96.42964
-53.355392;63.357803
-20.41835;-89.76485
-12.082735;36.39687
-20.329056;3.5560422
-55.265965;64.44506
-3.548247;47.317627
-18.353216;-96.34386
-26.783619;22.998955
-22.357424;-35.47591
-40.08363;36.732494
-25.801847;20.22908
-20.141188;-90.30844
-26.94281;18.879568
22.137342;31.273235
-19.498205;-90.266655
53.0788;-105.646416
52.413197;79.858246
-19.07464;-96.16151
2.3185556;51.224712
-37.52707;94.4579
-23.852213;-91.03513
36.21695;90.464386
-20.049507;-90.29659
51.040054;-105.125015
9.955602;-94.54222
-22.66476;-106.80443
36.722652;89.45633
-5.5929346;-111.36413
51.903755;-105.631966
-111.76362;-12.410481
17.767439;-22.76993
-16.052382;8.00075
-22.922953;25.824017
-53.32751;63.80279
-53.60746;64.23342
-22.731585;-107.20553
-16.076658;-94.075195
-27.076876;23.036425
-19.925564;14.512092
-20.811876;14.136802
-19.807392;17.911583
0.8017251;50.53712
-51.346493;59.833366
36.691998;89.58301
-11.171511;-77.02243
-78.053345;-45.610916
-76.62017;-46.71016
15.29355;-24.819733
-26.72295;24.877089
-38.74137;23.509005
-39.259613;28.031895
20.37791;-29.567211
-25.792906;-9.881549
-20.839056;-13.41222
-20.26676;3.6767786
-20.917725;13.816295
-22.645708;8.159695
-36.888046;22.639862
-36.75238;25.909962
3.0156887;49.933044
92.7929;14.356109
3.3607473;49.205204
-35.298668;86.11421
-17.034433;-76.10918
-24.313982;17.206348
-38.906017;95.14248
-26.0009;23.405287
-22.126614;-35.60889
3.272924;50.024
-21.565393;-10.6373005
-26.156807;22.762499
-15.944981;-1.8000493
-19.383497;-99.47192
-20.235558;14.597917
-25.70226;27.815445
-19.167116;-90.26352
-41.939644;16.442177
10.216384;-94.389496
2.2720635;51.275787
18.831066;-25.965477
50.74376;-104.915825
-36.345257;31.67083
-14.5266695;7.8583775
-34.89637;93.85617
-38.362106;86.01357
-38.01962;86.16403
-38.171097;86.08727
-4.1815553;44.028633
-17.721287;-89.30002
-51.017036;60.280575
20.441372;-30.061571
-20.18801;-9.063119
-13.476828;9.216242
-18.4387;22.433609
-17.583769;-95.53053
-18.273031;18.378231
-22.7033;-107.09811
-37.08448;25.829685
-11.02858;-77.07335
-28.774826;-58.298588
52.01205;81.72661
-19.79827;21.62305
-36.54247;31.434752
-36.368206;31.454353
25.334242;-28.851543
-23.312002;-36.193714
-39.385223;36.04864
-23.333382;-35.83688
-27.128807;19.146227
-19.152843;-91.17221
-41.126892;25.30703
-38.851078;23.129662
-37.21509;22.529799
-27.015081;24.617876
-26.464125;21.0938
54.800285;-24.548183
-1.8712606;-16.202915
-37.476078;22.40489
-17.054848;-91.71174
-41.42638;17.217173
-20.108133;-11.932653
-39.04991;22.911783
-39.445827;23.100838
-20.960892;-97.27525
-18.331432;-9.686725
-34.919285;93.677345
-34.86147;93.568245
-34.89812;93.84818
-20.284647;6.1205535
12.947472;-24.579527
42.52605;76.78781
-51.792473;58.586887
-25.714119;-9.653345
-20.719385;12.415239
-56.815304;66.57071
-18.359798;-90.25767
-45.997967;16.205423
2.5442982;51.64326
51.346066;24.263134
2.0774016;49.074955
12.928077;-24.566793
-18.555109;18.213358
-18.449492;-9.164281
-19.152445;0.47005162
19.23469;-21.982187
-11.7921505;33.367302
-22.550524;-106.23242
-17.885939;-93.19717
-43.817223;16.261925
-17.516613;-94.58663
11.263009;-94.563
-37.17861;31.72487
-54.743565;69.92062
-50.433487;58.596127
-54.743538;69.92067
99.13985;12.9723835
-51.11447;59.74287
-38.92689;30.236784
-37.183567;31.892374
-57.020424;66.22476
-35.938854;32.010956
-53.63749;58.71079
-54.743317;69.92102
-52.641895;62.65219
12.907463;-24.581375
-24.082767;-8.519969
54.994724;-24.628386
34.9962;55.868484
-12.01296;-50.067833
-22.273354;-35.143867
87.42746;12.251613
-15.1993885;-2.0947192
88.49507;14.580024
-12.117754;24.28545
-19.31369;0.30431744
49.37572;79.78136
-39.611145;23.239302
51.478012;-23.816343
-39.090694;28.47256
2.6968734;50.408726
-34.851566;93.67248
-42.904877;92.86306
-22.85067;64.40802
-52.885204;65.06609
17.517496;-22.368656
-24.638004;16.07302
-27.18621;24.342459
-20.140577;-89.61738
-20.52225;14.681106
-75.876305;-48.40121
-43.806305;34.075386
-53.23776;62.880592
-20.241194;7.1353383
100.0404;10.897607
-17.0607;-76.86502
-23.078047;-10.830132
-35.69039;97.306206
-22.282852;-9.199777
-14.167982;34.9226
-33.457703;92.33842
-51.422775;18.935797
17.859964;-22.908394
19.355206;-18.835892
-13.004056;34.972683
-19.540285;7.0279427
-38.123196;21.39274
-19.880459;-11.728499
99.97793;10.162477
94.912025;3.7891896
20.004866;-24.037867
-52.921345;63.911762
-20.552252;-12.558351
-37.980404;86.26988
-38.44082;24.147919
22.342543;-15.553863
-21.140558;-75.23254
-20.230927;-9.520941
18.76933;-22.58969
-18.032143;0.7918988
-35.72147;96.51312
-38.730743;97.37182
99.06049;11.449845
99.23153;11.390534
-26.423956;21.753109
-20.701466;3.6713035
-22.005577;11.551212
92.845184;13.7470455
-14.070519;21.421488
18.328007;-26.017664
-10.844998;34.222576
-17.783075;-98.24024
-17.1453;-91.90787
-46.901215;17.38304
-20.059134;7.7341046
-55.61811;68.55686
-20.308386;6.0906696
-21.607008;-74.66641
-19.761759;0.43524122
-24.685713;-15.135397
97.627266;13.21687
5.871891;51.967964
12.931796;-27.065434
8.135479;51.245224
-20.231005;7.163285
88.75538;11.963335
56.5565;-19.150457
-38.38781;88.08836
-38.033264;97.26145
-37.25146;94.52186
-17.490246;-10.833048
-4.8000855;-82.169205
10.065164;52.965736
-22.118458;7.225836
23.559338;-21.208616
96.66403;4.9846334
54.20149;-24.308859
92.737206;14.153058
18.330278;-22.234005
54.043705;-24.327494
11.559122;53.260605
17.781992;-25.820734
5.9390917;51.93633
-47.565544;14.5184
-38.51509;22.804256
-19.633114;21.468895
-41.316296;24.603674
2.2057743;47.981766
10.899689;-29.558212
-21.71553;-10.960221
-40.263645;31.637636
-26.362925;20.787626
-12.479486;7.2945814
96.55784;10.584231
-41.914986;16.62736
-17.798872;9.032879
9.30867;52.14272
54.21783;-24.206638
50.560955;81.18339
-17.966906;-10.159268
-51.019928;60.067577
14.569082;-25.894068
-14.452728;8.326011
-17.398432;7.979435
-17.363564;9.505212
-48.46206;14.065907
10.840007;-29.415653
-22.284645;-10.261583
-48.17292;18.002409
12.183717;54.349445
-4.2527556;44.178516
-53.693516;58.83326
-20.785538;15.851819
-51.64551;65.28583
23.62377;-21.618473
-19.681572;14.252064
-10.519457;-77.167244
-20.122824;18.070957
-17.62922;-92.12626
10.702947;-93.479515
-37.549175;22.54045
-25.750599;-9.443624
-21.210331;-74.906624
5.9968767;51.561325
-12.971525;2.8437366
-22.414833;-35.636898
-37.20942;22.54045
1.067541;44.731976
-28.619015;28.133762
-39.81986;31.199303
53.600925;-23.620033
-21.520252;-10.623117
-21.322529;-74.82825
-20.12331;15.341882
-18.829683;17.192623
52.244568;80.2367
-3.9250133;45.492188
-18.544098;0.9989925
-17.052788;-91.34634
17.600958;-20.344988
-22.359762;9.879112
46.972298;76.83483
-26.43811;21.72351
-37.995678;85.89021
109.85166;-38.2477
-19.638851;-99.88209
-39.202858;27.869225
11.337956;-94.460236
-29.72003;86.82379
-24.287687;19.23042
-26.601387;23.820135
-39.966797;31.34365
-22.966282;8.013918
-21.965746;11.341791
-46.936913;17.898605
-11.096035;-76.93666
10.322837;-93.49758
58.539356;-26.135693
-22.823473;25.877048
45.91685;75.39469
4.4265366;42.679375
-17.418713;15.09057
-18.96284;3.1295674
51.091774;-104.726746
8.030113;51.187164
0.31260487;51.23855
21.214725;-22.674978
-24.78416;25.196592
55.002945;80.33344
-25.88194;20.160633
-40.957848;95.65248
-35.91915;94.82493
-22.301577;-93.61793
-27.098038;16.24482
-24.239092;-91.241455
25.589378;-32.351677
21.97597;-18.742952
-51.707516;71.386566
-54.166077;62.032875
-19.021498;2.3661082
-46.4348;29.737255
-36.264065;30.94404
17.49293;51.68663
-110.02659;-10.267788
-76.22061;5.508294
4.3492794;42.552277
52.651802;80.28558
58.223778;-20.953403
-49.17766;66.771935
55.443207;83.96571
17.293821;-22.546755
-18.246185;-73.40548
-12.269588;21.287561
85.59086;-0.024716731
-32.66907;94.822365
-20.555088;-94.93293
-20.129486;-74.63011
99.72922;2.2964826
-36.726368;89.42899
97.14524;7.790203
-22.159983;27.673906
-19.648798;-93.0506
-10.182403;18.491863
-22.181673;-89.88554
-48.372726;17.862524
-19.488377;-35.03278
12.743391;-28.525671
-26.19863;20.605318
55.1399;84.005684
-11.059469;15.09766
-36.00956;94.50644
-17.151272;-82.7339
-44.90429;35.570038
-21.541168;-92.358925
3.232068;41.516052
-76.67772;-46.629128
-24.637402;-93.14482
-40.34502;29.751436
19.805626;-25.995338
10.176269;52.349976
-23.72971;-95.20921
-39.284626;34.971844
-22.548279;-95.07618
-50.16198;60.18307
-21.020329;-90.26192
-42.103;32.290123
-42.575123;94.12287
-20.557701;-33.70164
25.05421;57.06357
-18.55975;-89.210495
-45.218533;94.651024
-21.946064;-94.90776
-42.36015;94.16834
-113.005394;-36.005478
-45.422752;94.74056
19.764545;-26.03575
-42.668552;31.936327
-19.992744;-71.63154
-34.634;32.266914
52.495487;-23.81324
-24.93176;-97.24969
-76.90418;-44.749393
89.815125;8.200932
-44.31782;28.612011
-38.899208;34.5877
19.375145;-26.239012
-19.377218;-95.12669
19.73653;-26.167055
22.079388;-25.492168
-37.536343;89.14206
-17.939117;-13.173746
-38.271545;99.00406
-55.476677;64.75701
-30.771702;-17.71827
21.276812;-27.336948
58.41441;-20.163084
12.514485;-23.672464
57.849754;-25.488686
22.402971;-15.50877
-39.818798;74.542336
-27.017653;-107.749756
-3.5934668;47.26937
-18.910328;25.11547
-47.755424;70.15629
-15.365784;0.27742526
-21.942842;-96.585464
54.90519;-99.31173
107.40569;-33.797726
80.64331;2.1750207
98.7178;1.9422837
89.3757;8.10366
100.16074;4.847022
56.175976;-105.73129
-13.230364;21.285192
90.04429;12.054424
-21.412388;28.700441
-12.222032;11.950346
-43.926273;27.848682
-19.33796;-95.39089
-14.342418;32.582336
-26.781221;25.307846
-21.072691;-75.43333
-9.790003;-77.4998
100.751854;7.822616
-23.819944;-85.44137
91.25685;17.363878
23.628355;-31.12291
-53.05698;70.87252
44.444984;83.31049
101.32365;9.057609
-14.266712;6.898344
25.738632;-18.386086
-24.845146;25.153198
-40.64092;23.937313
13.08067;-28.842604
-40.1108;97.28149
-25.875366;17.691744
-22.252874;28.452759
-9.487471;18.535913
-2.2337298;-9.752313
9.020694;-25.39999
-25.768656;-89.29548
-11.221705;15.317986
3.5324738;42.311188
-25.278202;-93.50729
-9.758226;-3.7767773
99.67407;9.156148
99.725105;9.549098
89.69824;8.281037
-9.963398;21.291449
-22.489468;25.995739
-3.1943915;-0.31512812
-14.16069;34.719166
-31.880924;48.393753
59.79733;33.627506
21.828564;-25.582697
-17.43;-81.30593
4.6233068;40.327423
-47.73179;16.3654
-52.513077;34.497627
-65.36421;33.167305
20.961828;-34.969345
-48.273582;61.953735
-14.153844;-7.09423
-36.090626;97.99523
-41.97692;95.615425
-74.42236;27.90429
-49.27427;66.66075
97.72009;2.628991
88.62109;9.16277
85.80965;-0.07350758
15.581553;-20.334597
-35.962334;97.30453
-36.09116;97.80528
-47.62489;73.37171
-50.902306;66.71585
-43.906723;28.01862
-22.484768;-36.191833
110.72797;-35.366642
-48.02935;23.16433
-78.8898;-46.899864
16.113905;52.81541
-22.410826;-93.324
28.035809;-24.973091
-11.4653425;12.991515
56.093777;-105.58174
-20.942158;46.929173
-26.921879;-107.786446
90.186745;11.836192
-111.599686;-12.0334
90.886154;11.749327
-15.6550455;33.43448
25.25964;-31.933842
48.264652;-97.51544
55.398796;83.755226
-39.93138;29.764986
-15.929792;-12.304311
-56.972973;66.84823
13.40872;-93.87181
-4.8218427;46.226814
59.822063;-22.770006
-37.5737;98.68629
-22.859745;-12.169769
-16.68922;4.342301
18.58405;-26.307564
19.086746;53.147175
-109.94151;-10.222801
-109.98642;-10.23581
-109.09395;-12.029418
-109.98881;-10.237141
-110.66981;-10.768266
52.966625;79.59473
-4.2457757;41.525753
-43.911022;28.294596
9.577241;54.04079
12.740117;-22.208656
11.522008;-25.71209
11.50401;53.69321
-36.302387;97.410934
-115.74622;-36.952732
59.42357;-24.589186
-40.537907;95.33379
-22.133142;51.750896
-40.3889;96.95216
-12.598905;11.5645685
-5.011025;-2.245776
-47.932934;72.359634
-8.629356;28.95504
-9.846376;33.36747
-14.678822;-90.51283
58.549744;-21.075813
17.495039;-22.656519
-42.75506;59.661285
-15.373145;0.102672175
90.05637;14.068845
-22.88469;-85.94288
-21.074587;-10.097826
-17.868013;7.7297993
-44.24648;28.15177
-42.64747;59.272316
-46.28652;22.672333
-35.92748;95.00204
-8.384335;41.21952
-26.596912;-106.829025
17.44298;51.679935
-10.607651;18.122982
-9.758566;33.007282
53.443882;-105.844826
-26.949036;16.030987
4.4700284;42.412132
59.528454;-24.921011
99.53118;3.973319
-7.937777;-2.9096587
58.480656;-21.792213
10.659957;53.14562
-36.667538;97.391785
-36.61556;97.21077
99.6949;8.7966585
27.596043;-25.205465
-54.929028;64.60517
98.68128;3.7755852
99.07305;4.1160655
-110.83348;-11.305809
-9.389471;-3.5130937
-43.351147;38.584503
4.043871;41.57372
-12.089014;36.55775
0.17909215;51.4679
7.715563;50.750286
98.3621;1.6362185
88.84311;7.7588735
21.690428;-35.61454
21.293308;-35.14232
8.386771;53.91768
-49.210026;42.904114
28.36286;-24.897959
-16.097082;-11.382605
52.23866;-23.670437
-18.80557;-12.3531
-26.897894;-107.83844
-11.775147;11.600288
100.446625;5.1165204
-50.318836;63.861073
-21.226099;-10.272639
-22.823833;-17.751682
-5.3773246;36.574154
-41.514915;21.216576
-10.432153;9.878857
11.054326;-31.211847
-2.9235954;50.860683
57.61754;-25.627434
-4.161663;49.169353
-12.727744;27.31311
58.70767;-25.925318
15.5959;53.070465
-33.256718;95.91006
-5.5214887;35.91968
12.748251;-28.828053
-8.26884;41.363594
21.923727;-36.053944
112.53444;-39.53019
20.376204;-34.39672
-7.4410686;-2.648507
-11.189906;11.035623
-3.1807494;50.37509
50.890064;24.214724
10.917716;-30.2672
-4.5191693;42.160408
55.344887;72.729515
55.53596;-107.16329
25.714205;-18.438423
-62.45202;33.768616
-10.375796;27.12593
31.01206;-24.90307
-8.078715;41.372986
-52.96269;71.31294
-53.04993;70.84665
-8.46815;8.831432
-53.800827;38.342083
27.304562;-15.295742
-10.183491;-2.6663198
-13.229358;27.802803
-13.115763;2.7619278
-12.754227;-3.135794
-23.066673;19.972416
-18.839855;2.7749267
-8.832381;41.318222
6.8893104;-25.963722
-53.09963;71.28822
-14.903219;7.1249332
-16.164886;-11.9535265
-15.420703;1.4693707
-60.609962;-38.519524
-26.350903;48.483963
-5.1292353;-0.81835395
8.084004;-30.057657
-8.522687;-2.2434738
-46.942387;36.608017
58.58829;-20.767614
-48.24841;62.028423
11.124072;-33.382378
10.365614;-92.779686
-29.011303;-14.1545
90.22449;8.12233
-48.19785;23.190443
10.530891;-92.28854
-22.308298;-9.040799
7.8502626;-95.3599
-8.952612;27.22308
12.830664;-41.208885
-11.26431;15.250576
53.665493;-23.176857
-26.092155;-106.5278
-15.433279;0.05807972
53.820137;-105.95815
3.7977293;42.00099
-36.389515;25.442999
12.656088;-22.19283
22.058292;-25.587982
20.059103;-33.99095
-21.972227;-8.210192
-5.4810014;-112.46876
-5.634214;-112.14193
10.582045;-92.425156
-27.259764;-107.83261
56.676426;-106.30815
-15.872544;33.54215
-17.355913;15.338295
-48.132633;23.168533
-20.25388;-88.81862
-20.24331;-74.44421
-48.176987;62.451065
3.7415452;42.271423
-19.119577;-12.294067
-27.922195;-107.64134
-22.031673;11.421506
-2.7356255;-15.126087
-20.263142;-95.032555
3.9726596;49.1045
-16.932703;-95.19163
-16.023243;-11.424206
-21.822767;6.171219
-57.59046;19.531075
-76.8018;-44.53585
10.385865;-92.85282
-21.792288;-92.32622
11.083772;-94.36775
-20.41085;-71.90269
-10.4381485;-7.021942
-12.779104;10.849016
-15.638893;3.146796
88.98973;10.926792
-18.715302;21.566137
10.81997;-94.32903
111.85799;-37.171577
-26.482277;26.914944
97.53653;7.8744073
22.423357;-30.834211
-25.131277;-96.881454
111.75832;-36.67372
-20.692247;-13.197744
-20.268398;-96.93583
13.423826;-30.168558
52.09078;82.57232
1.9885556;46.65477
-22.093096;-89.99675
-16.17535;-11.216208
-35.907654;87.948814
-35.916622;87.95938
88.844536;11.882698
113.32484;-36.679462
-18.967068;17.421732
-35.326283;92.91579
